epoch,train_loss,val_loss,val_accuracy,learning_rate
62,0.6188344548428143,0.512205889240192,82.67515923566879,0.1
63,0.6159144199433328,0.5364478041411965,82.34394904458598,0.1
64,0.5938700570112448,0.5010763969391014,83.46496815286625,0.1
65,0.5915102971961045,0.5265247890599973,83.10828025477707,0.1
66,0.6111796678264512,0.517808055088019,83.7452229299363,0.1
67,0.5897894642121161,0.5770803786083392,81.8343949044586,0.1
68,0.587455980867629,0.4685722819710993,84.63694267515923,0.1
69,0.5726097954189479,0.6043902421756915,82.14012738853503,0.1
70,0.5757970822683319,0.5270582601295155,83.3375796178344,0.1
71,0.55461171589503,0.48573796641295125,84.22929936305732,0.1
72,0.5532545655515733,0.5336072237931999,82.67515923566879,0.1
73,0.5563347446954997,0.5621853337166416,82.1656050955414,0.1
74,0.555239669296429,0.5419152885789325,82.34394904458598,0.1
75,0.5362587219647287,0.5222271444235638,83.03184713375796,0.1
76,0.5311793871975358,0.47943113682376354,84.17834394904459,0.1
77,0.5297841283263872,0.4538855075836182,85.2484076433121,0.1
78,0.5263180595565238,0.6121496984457514,80.2547770700637,0.1
79,0.5408169487761726,0.46530738516218345,84.8407643312102,0.1
80,0.5135170304985481,0.48768918892380536,83.31210191082802,0.1
81,0.5256169139992688,0.4439213720400622,85.4267515923567,0.1
82,0.5140993864505568,0.48896955383811025,84.12738853503184,0.1
83,0.5143921426482155,0.4917045175042122,84.5859872611465,0.1
84,0.5236470380608944,0.47291860211427045,84.94267515923566,0.1
85,0.5111658622878874,0.51318895283778,82.92993630573248,0.1
86,0.5159624223032299,0.5027632483934901,83.77070063694268,0.1
87,0.4972720480554395,0.4693147739787011,84.61146496815287,0.1
88,0.4956878178464484,0.4573856516552579,85.35031847133757,0.1
89,0.48685330035744656,0.5111684152578851,84.17834394904459,0.1
90,0.5054375778780226,0.4381359357135311,86.08917197452229,0.1
91,0.4857337621049199,0.4953791451909739,84.30573248407643,0.1
92,0.4953551193151797,0.5054375595955333,83.64331210191082,0.1
93,0.47773755442090265,0.46580778346699514,85.35031847133757,0.1
94,0.4862902429277837,0.5324937207531777,83.23566878980891,0.1
95,0.4744895910943545,0.5316933965075548,84.43312101910828,0.1
96,0.484698823253939,0.4274225578490336,86.42038216560509,0.1
97,0.44979701888562507,0.46785199667997424,84.53503184713375,0.1
98,0.46664249113626044,0.47195300112864014,85.29936305732484,0.1
99,0.48189929781399204,0.4587266501044012,85.65605095541402,0.1
100,0.453660439394988,0.4296160751467298,85.98726114649682,0.1
101,0.46842348635077086,0.5110849275103041,83.28662420382166,0.1
102,0.4587699944913318,0.4855811019763825,84.81528662420382,0.1
103,0.4489669571086262,0.5066666571805432,83.87261146496816,0.1
104,0.4432028042519781,0.5175226235389709,84.50955414012739,0.1
105,0.44347981753099025,0.6225105536211828,80.76433121019109,0.1
106,0.4474115453409486,0.3932601336157246,87.56687898089172,0.1
107,0.4231536853670986,0.5189863054008241,83.89808917197452,0.1
108,0.4575237757314383,0.45377182441152586,85.52866242038216,0.1
109,0.4453758814321273,0.47716510841041615,84.99363057324841,0.1
110,0.436839815375923,0.47931049920950725,84.6624203821656,0.1
111,0.42621314668494253,0.4179388554081036,86.54777070063695,0.1
112,0.41204604476592727,0.43546939212045854,86.80254777070064,0.1
113,0.43586673874048815,0.878429822329503,73.55414012738854,0.1
114,0.4313016389513837,0.44360942770721046,86.44585987261146,0.1
115,0.4261304566400433,0.4177762704745979,85.88535031847134,0.1
116,0.4260260591047192,0.47435217728280715,85.171974522293,0.1
117,0.43237216586056476,0.44445559422681286,85.68152866242038,0.1
118,0.34119893655956757,0.2842456208065057,90.77707006369427,0.010000000000000002
119,0.29190665002558597,0.27781009566252396,91.10828025477707,0.010000000000000002
120,0.277204443941286,0.266161589258036,91.54140127388536,0.010000000000000002
