epoch,train_loss,val_loss,val_accuracy
1,2.3301523327827454,2.3033592894794497,10.420382165605096
2,2.3031851987580994,2.303605748385918,9.859872611464969
3,2.3029197277249516,2.3030067633807176,9.095541401273886
4,2.3026222256389826,2.30324309434348,10.165605095541402
5,2.3026358686588906,2.303380258684236,9.095541401273886
6,2.302610684891005,2.3032775603658786,9.095541401273886
7,2.3024290300704338,2.30346395135895,9.095541401273886
8,2.30244845715729,2.303426108709196,9.095541401273886
9,2.3023899914445103,2.303485141537054,9.095541401273886
10,2.3023727431490615,2.3035258762235564,9.095541401273886
