epoch,train_loss,val_loss,val_accuracy,learning_rate
1,3.0172023007756166,2.2937656493095835,16.993630573248407,0.1
2,2.2404345805371295,2.1486420228982426,21.32484076433121,0.1
3,2.1764534307843038,2.1125352759877587,22.62420382165605,0.1
4,2.1275329969792676,2.0658061090700186,27.61783439490446,0.1
5,2.074441690003813,2.032562374370113,28.229299363057326,0.1
6,2.0075854775217974,1.9016101840195383,31.515923566878982,0.1
7,1.9618165567289096,1.8847097466098275,32.45859872611465,0.1
8,1.9719378641533214,2.3503113781874347,15.796178343949045,0.1
9,2.09662995231178,1.9810271216653714,30.038216560509554,0.1
10,1.985738051719456,1.8373027942742512,36.02547770700637,0.1
11,1.8731085749661511,1.661755315786714,43.56687898089172,0.1
12,1.7855432170637684,1.6057786958536524,44.12738853503185,0.1
13,1.7173729023065747,1.5671543175095966,44.99363057324841,0.1
14,1.6265719458122467,1.5344952993332202,47.15923566878981,0.1
15,1.5598534895407132,1.3442847377023879,54.955414012738856,0.1
16,1.4925906886041247,1.302598098706288,56.43312101910828,0.1
17,1.4290981483706224,1.2428306565315101,58.496815286624205,0.1
18,1.3771677736571806,1.174202179969496,62.802547770700635,0.1
19,1.338708070493044,1.2391997482214763,57.78343949044586,0.1
20,1.3095936787922842,1.261715564910014,58.47133757961783,0.1
21,1.294382672927261,1.2215281978230568,59.13375796178344,0.1
22,1.3241756600529908,1.1179234559672653,64.68789808917198,0.1
23,1.2186544383323763,1.2365157634589323,68.07643312101911,0.1
24,1.2303946730906488,1.2170427922686193,59.64331210191083,0.1
25,1.2676870795209754,1.0014685039763238,67.28662420382166,0.1
26,1.1702901858791956,0.983008885079888,69.4267515923567,0.1
27,1.1106050859938856,0.8832304272682044,71.84713375796179,0.1
28,1.0567970944251615,0.8699651868176308,73.04458598726114,0.1
29,1.0938746846330267,0.899759559874322,71.03184713375796,0.1
30,1.059766536920221,0.7865787493347363,74.59872611464968,0.1
31,1.010562017747273,0.7640978200268593,74.95541401273886,0.1
32,0.9768434881106489,0.7694513740053602,74.828025477707,0.1
33,0.9490505308369194,0.7500758040938408,76.07643312101911,0.1
34,0.9219637645727378,0.9149413917322827,70.4968152866242,0.1
35,0.8983143538831468,0.7114325941140485,76.96815286624204,0.1
36,0.8835051380186779,0.6501092795353787,79.71974522292993,0.1
37,0.8755886246906514,0.6888357941967667,77.45222929936305,0.1
38,0.8767415319227823,0.9872055620904181,77.29936305732484,0.1
39,0.8356363845357473,0.7311355741008831,78.08917197452229,0.1
40,0.86454667500803,0.658889527153817,78.72611464968153,0.1
41,0.8211040440425537,1.12073108246372,69.98726114649682,0.1
42,0.9114567828425159,0.7418025183677673,75.94904458598727,0.1
43,0.8636342750984004,0.6784633603369354,78.19108280254777,0.1
44,0.827840285261426,0.6173410465307296,80.78980891719745,0.1
45,0.7911458942967969,0.6397376378934095,78.90445859872611,0.1
46,0.7545048943076041,0.6028152001283731,80.15286624203821,0.1
47,0.7544414386387699,0.5638965964772898,81.73248407643312,0.1
48,0.7427697343098122,0.6294644005587147,79.6687898089172,0.1
49,0.7393393561232995,0.5768801635845452,81.85987261146497,0.1
50,0.7184828332805221,0.5753079152107239,81.22292993630573,0.1
51,0.7013091959499081,0.5975606298750373,80.50955414012739,0.1
52,0.6979585009651534,0.6105466018816468,80.53503184713375,0.1
53,0.7374414580779036,0.5683055353772108,81.70700636942675,0.1
54,0.6959331668484537,0.6709967253921898,78.26751592356688,0.1
55,0.6756196726412164,0.586452037619937,81.52866242038216,0.1
56,0.6421034122006872,0.6256933732549096,81.52866242038216,0.1
57,0.6477734529552849,0.5674899082578672,81.70700636942675,0.1
58,0.634596237865367,0.5502074110432036,82.67515923566879,0.1
59,0.6429693788236519,0.5593168739756201,82.1656050955414,0.1
60,0.6184162612084237,0.5571847721118076,81.63057324840764,0.1
61,0.6251706326255855,0.6270580084308697,84.22929936305732,0.1
62,0.6128142102679427,0.7248659951823532,83.71974522292993,0.1
63,0.608718405081234,0.5327981667457872,83.00636942675159,0.1
64,0.6199107472125348,0.45481138519420744,85.45222929936305,0.1
65,0.6009437751840521,0.5477913948077305,83.03184713375796,0.1
66,0.6054537268944634,0.5720339792701089,82.64968152866243,0.1
67,0.6035054225404961,0.587370682689035,85.04458598726114,0.1
68,0.5845924599430783,0.6234031778080448,84.30573248407643,0.1
69,0.5817619712277972,0.9704914630598324,79.61783439490446,0.1
70,0.6761783801026273,0.6346601309745934,81.35031847133757,0.1
71,0.6109061399210165,1.0890868970391097,83.89808917197452,0.1
72,0.600834359474577,0.560377039134882,83.26114649681529,0.1
73,0.5826096645390072,0.5216148810629632,84.6624203821656,0.1
74,0.5806493750783304,0.5602879486266216,84.53503184713375,0.1
75,0.5768313408212685,0.8084517717057732,83.28662420382166,0.1
76,0.471691142343168,0.7271557079151177,87.28662420382166,0.010000000000000002
77,0.41721876102347905,0.9401784874982895,87.59235668789809,0.010000000000000002
78,0.40493027972424717,0.5179172741227849,88.56050955414013,0.010000000000000002
79,0.4031495159317415,0.3704784104322932,88.5859872611465,0.010000000000000002
80,0.3854424708407486,0.6344568117560855,89.01910828025478,0.010000000000000002
81,0.3677133282483071,0.8579569022898461,88.43312101910828,0.010000000000000002
82,0.37190475654691435,0.35398542864307475,88.61146496815287,0.010000000000000002
83,0.36623918815970435,0.5834227011537856,88.73885350318471,0.010000000000000002
84,0.37888908859592946,0.7822443826335251,88.89171974522293,0.010000000000000002
