epoch,train_loss,val_loss,val_accuracy
1,2.243022239569462,2.19278553927817,26.853503184713375
2,1.8577642320382475,1.676055447357457,43.77070063694268
3,1.6674545292902474,1.4889978882743091,51.10828025477707
4,1.520355766469782,1.3020210004434354,59.82165605095541
5,1.4031390806641242,1.288807601463504,59.261146496815286
6,1.3160996509320808,1.3095556497573853,56.5859872611465
7,1.2635464529798488,1.1373438689766862,64.15286624203821
8,1.2040704886118572,1.3208801441076325,54.904458598726116
9,1.143829421563582,1.1138953828230136,65.45222929936305
10,1.0779286032975322,1.0568647530020736,67.13375796178345
11,1.0579808534997883,1.0235707956116373,66.03821656050955
12,1.0220484125493752,0.8931914727862288,72.94267515923566
13,0.9668787338516929,0.907485562126811,71.7452229299363
14,0.9357973457586886,0.763366955082591,78.06369426751593
15,0.9187373085455461,0.8258713963555127,76.63694267515923
16,0.8755621235780041,0.7491649999851133,77.78343949044586
17,0.8561518204332602,0.7614645238329725,76.07643312101911
18,0.8330105163834312,0.6967226841100832,80.53503184713375
19,0.7949475591832941,0.7437186361086078,78.21656050955414
20,0.7756874344565652,0.642100874243713,81.07006369426752
21,0.7519117759333717,0.6787011223595317,78.4968152866242
22,0.7583786866279564,0.6541442842018313,81.80891719745223
23,0.7314127509040061,0.6312923943851052,81.35031847133757
24,0.7077593535485894,0.6033209024406061,82.62420382165605
25,0.7119803600239031,0.6239324659109116,81.40127388535032
26,0.6708291203084619,0.6015211845316538,82.5732484076433
27,0.6690333584944407,0.5748330089377194,83.46496815286625
28,0.6531179134893899,0.6333345356510907,81.29936305732484
29,0.6409966463994499,0.538521672530872,84.48407643312102
30,0.6434944991511528,0.6354195348373274,81.4267515923567
31,0.626512065078273,0.5224755664424199,85.171974522293
32,0.6136410221306965,0.5616726415549836,84.35668789808918
33,0.5982037963289203,0.547991808594727,83.97452229299363
34,0.5943976737032033,0.5383631463457899,83.59235668789809
35,0.576585061923422,0.5000912507132786,84.78980891719745
36,0.570770858815222,0.52145448508786,83.71974522292993
37,0.5658377291578235,0.5084593488675792,84.40764331210191
38,0.5559010758544459,0.5282915225479661,84.12738853503184
39,0.5451624318204745,0.5153107036177705,83.89808917197452
40,0.5182531301421348,0.4999666715540537,84.56050955414013
41,0.5236261851257749,0.4549003061724872,86.62420382165605
42,0.5185871608931609,0.5300109531821274,84.05095541401273
43,0.5027477063915946,0.48753761227537945,85.07006369426752
44,0.49533871644073063,0.46376053298391945,85.88535031847134
45,0.4969998790760233,0.4562941095451029,86.29299363057325
46,0.5057303107748128,0.47027876264438395,85.85987261146497
47,0.4741667566275356,0.4336589694750018,86.80254777070064
48,0.471951138040032,0.43728535604186175,87.31210191082802
49,0.46891410784287885,0.46794089929359717,85.07006369426752
50,0.44923076424935854,0.4388208727284176,86.26751592356688
51,0.4584804917826797,0.45019027118275806,86.87898089171975
52,0.4544026717694119,0.4308603202424398,86.44585987261146
53,0.45621666537992883,0.4419302622356066,86.11464968152866
54,0.4385777117327006,0.3939635539200248,88.2547770700637
55,0.441208400660091,0.4109650050721517,87.56687898089172
56,0.41180983562060075,0.4296908465827384,86.24203821656052
57,0.43003776714657294,0.4376925237295104,86.72611464968153
58,0.4241547691400605,0.4018642756997085,88.0
59,0.42030215579451935,0.37470513473196726,88.48407643312102
60,0.41653552184803316,0.4015306476049307,87.31210191082802
61,0.4220359798031624,0.409684956073761,87.77070063694268
62,0.40153305066956413,0.37542467073696417,88.38216560509554
63,0.38847325110074243,0.40249660438517243,87.4140127388535
64,0.3832040460723819,0.40585559006871247,87.6687898089172
65,0.3915617711315251,0.374750472060064,88.38216560509554
66,0.39099828612924825,0.3733155565654359,88.2547770700637
67,0.3862077589287902,0.38822286957647745,88.22929936305732
68,0.36284099895544725,0.40886892523707413,87.05732484076434
69,0.3730045718075049,0.36802380259444073,88.45859872611464
70,0.3742643597752157,0.3981820971864026,87.7452229299363
71,0.3469418099131247,0.35397484535124246,89.8343949044586
72,0.3433818773488806,0.4106080263126187,86.98089171974522
73,0.35465984889353164,0.35459749691370057,89.29936305732484
74,0.3558320856154567,0.3747814722904345,88.73885350318471
75,0.35274331602785325,0.34573483194519833,89.52866242038216
76,0.342942519320382,0.37219775758865403,89.09554140127389
77,0.34904926819632753,0.3628907852419993,88.94267515923566
78,0.32742517810277266,0.35465291124291537,88.96815286624204
79,0.3163451234800647,0.33973192223688453,89.27388535031847
80,0.32756621217486837,0.3540414789827859,88.96815286624204
81,0.3286171111494604,0.3773013368794104,88.3312101910828
82,0.3304402053055137,0.3591222001648531,88.50955414012739
83,0.31617724617021253,0.34091514421672353,89.22292993630573
84,0.3242933042723723,0.36175396784049707,88.50955414012739
85,0.3185011392289942,0.34542673172020333,89.14649681528662
86,0.3123492823556216,0.3407608083472019,89.60509554140127
87,0.30776103262347404,0.3176988719440088,90.4968152866242
88,0.2993350939618217,0.35102034269309623,89.171974522293
89,0.29890565890254395,0.3572603496836453,88.71337579617834
90,0.2973654882775413,0.3447847836991636,89.29936305732484
91,0.2971735792328613,0.3435731515651796,89.70700636942675
92,0.2973504408140375,0.3420339922715978,89.37579617834395
93,0.28141090800665847,0.3389393627280142,89.09554140127389
94,0.2941135794225365,0.34450800462466913,89.35031847133757
95,0.28134551531437674,0.3475795179242041,89.55414012738854
96,0.2821403066016207,0.3392195892406673,89.29936305732484
97,0.27621881746583515,0.32671156071308183,89.91082802547771
98,0.2811546262466546,0.320890545754171,90.21656050955414
99,0.28262399197226823,0.31208818060595817,90.62420382165605
100,0.27537377697951865,0.33604021824714614,89.8343949044586
