epoch,train_loss,val_loss,val_accuracy
1,1.718034668145953,1.3666803483071366,55.0828025477707
2,1.3163520170224678,1.1810727989285943,62.87898089171974
3,1.1296475533698056,1.0819681514569415,65.27388535031847
4,1.0007839380083858,1.0509243110815685,66.21656050955414
5,0.8970302464188756,0.9706393897048826,68.5859872611465
6,0.8084847628063446,0.9572448594783379,70.1656050955414
7,0.7413066830989476,0.9610153446352578,69.37579617834395
8,0.6605069562792778,0.9338341120297347,70.92993630573248
9,0.6041689178327451,0.9258115877950095,71.43949044585987
10,0.5347735133223437,0.902879885299419,73.12101910828025
