epoch,train_loss,val_loss,val_accuracy,learning_rate
1,3.5638256092133975,2.305050950931136,10.140127388535031,0.1
2,2.3009543546541074,2.281761484753554,17.452229299363058,0.1
3,2.2029087538451777,2.1551713890634523,20.331210191082803,0.1
4,2.190384030958984,2.1414974880218507,21.73248407643312,0.1
5,2.119143967115334,2.083100363555228,24.305732484076433,0.1
6,2.0942950915202556,2.0364540485819433,25.656050955414013,0.1
7,2.0896405670254845,2.02346951363193,26.21656050955414,0.1
8,2.072084912378567,2.02815299040193,26.904458598726116,0.1
9,2.0605687577163723,1.9869217819772709,27.923566878980893,0.1
10,2.0340854327975038,1.9794427801848977,28.96815286624204,0.1
11,2.0052644923189296,1.9282200713977693,31.770700636942674,0.1
12,1.9409496783832523,1.822444004162102,37.859872611464965,0.1
13,1.8830699340533474,1.878966367442137,32.89171974522293,0.1
14,1.815338073316629,1.7079175158518896,39.210191082802545,0.1
15,1.781905852812927,1.6451125852621284,45.35031847133758,0.1
16,1.737608818044027,1.781364325991102,43.33757961783439,0.1
17,1.7151434293504828,1.5692242050778333,46.62420382165605,0.1
18,1.6746623161942167,1.4739630477443622,50.87898089171974,0.1
19,1.6264974258054032,1.5402004337007074,47.796178343949045,0.1
20,1.5961992332355968,1.4071287089244575,53.146496815286625,0.1
21,1.5374753685810332,1.3974963378298815,53.93630573248408,0.1
22,1.5104333701009345,1.3326425201877667,57.197452229299365,0.1
23,1.4710934994804632,1.321096897580821,55.796178343949045,0.1
24,1.4220415637288932,1.2304840149545366,60.254777070063696,0.1
25,1.3965462203740393,1.2733163997929566,58.77707006369427,0.1
26,1.347444757411593,1.1610184747853856,62.1656050955414,0.1
27,1.3319096909063848,1.1405341876388355,63.28662420382165,0.1
28,1.2892526719018491,1.1043581461450855,64.40764331210191,0.1
29,1.262277451950389,1.1313703086269888,63.261146496815286,0.1
30,1.2419030262608377,1.0523304928336175,66.52229299363057,0.1
31,1.2178792256288713,1.0284091754172258,66.77707006369427,0.1
32,1.1980717439613218,0.9562882711021764,69.19745222929936,0.1
33,1.1782128942316192,1.100190130950539,64.17834394904459,0.1
34,1.1520840282210554,0.9485915421224703,68.9171974522293,0.1
35,1.1520915232863946,1.0442231666054695,65.68152866242038,0.1
36,1.1101827581803265,0.9303915745437525,69.91082802547771,0.1
37,1.1181824396021427,0.906577554250219,71.56687898089172,0.1
38,1.1000169430756999,0.9184954389341318,70.1656050955414,0.1
39,1.0770472347113182,1.0103945004408525,67.28662420382166,0.1
40,1.0654612455061867,1.0237172389486033,67.94904458598727,0.1
41,1.039163679932576,0.8573775534113501,72.28025477707007,0.1
42,1.0371705276281986,0.7987010544272745,74.21656050955414,0.1
43,1.026953056075402,0.9565893822414859,68.30573248407643,0.1
44,1.0060419119427908,0.8255573633218267,73.88535031847134,0.1
45,0.9925393737637767,0.7693240359938068,74.72611464968153,0.1
46,0.9856715470234562,0.7825218786251773,74.67515923566879,0.1
47,0.9414242155159875,0.7880940593579773,75.23566878980891,0.1
48,0.9331586892771764,0.7747722407359227,74.95541401273886,0.1
49,0.9438903896203577,0.7293034073046059,76.73885350318471,0.1
50,0.9168404759216591,0.8299055162356918,73.91082802547771,0.1
51,0.8855143909797282,0.7970421402469562,74.828025477707,0.1
52,0.90827991581225,0.6784425589689024,78.1656050955414,0.1
53,0.8834431076492952,0.7945216863474269,74.1656050955414,0.1
54,0.8584907907960735,0.7402167957299833,76.30573248407643,0.1
55,0.8642388274921687,0.7180138684230246,78.39490445859873,0.1
56,0.8480467431924703,0.6752794972802424,78.44585987261146,0.1
57,0.8347707980599899,0.6675562809682956,78.54777070063695,0.1
58,0.8197002305704004,0.6332249556377435,79.31210191082802,0.1
59,0.8132863777821137,0.6493126938601208,78.7515923566879,0.1
