epoch,train_loss,val_loss,val_accuracy
1,2.314303270494095,1.9677898200546824,29.32484076433121
2,1.8064807870171287,1.5096888091506027,48.81528662420382
3,1.587808943758107,1.8044117630981817,49.859872611464965
4,1.436604739439608,1.3127213382139438,56.05095541401274
5,1.3305616583487,1.3269820271468744,54.955414012738856
6,1.2736321374623463,1.033849175383405,66.72611464968153
7,1.1960367921626929,1.0391714427529313,66.11464968152866
8,1.149664408028728,0.9477191327548609,69.57961783439491
9,1.0695912103460292,0.8521861848307819,73.93630573248407
10,1.0230320878703185,0.7898625426176118,75.3375796178344
11,0.9835401556708596,0.7044050337337866,78.39490445859873
12,0.963558645561488,0.7437936136635338,77.2484076433121
13,0.9103487061731743,0.7804272988947426,75.51592356687898
14,0.883881187198138,0.6687231056573915,78.70063694267516
15,0.8458089942883964,0.6637618639847127,79.23566878980891
16,0.8038449735954555,0.7208852673449168,76.96815286624204
17,0.7981555401676833,0.691581691183695,77.5031847133758
18,0.7741785494968144,0.5619783597748454,82.52229299363057
19,0.7507550144436383,0.5880026904548087,81.93630573248407
20,0.7262510922220018,0.5793312455459338,82.67515923566879
21,0.7096013836186341,0.5299417805380937,83.3375796178344
22,0.7064225390703991,0.5217689559227083,84.53503184713375
23,0.6802378808609163,0.49631590923158136,84.40764331210191
24,0.6696595519480079,0.48717894386954425,84.94267515923566
25,0.6414587482659504,0.5124254855440884,83.6687898089172
26,0.6354735291967488,0.4926848142612271,84.45859872611464
27,0.6267392656417808,0.47880575424287375,85.37579617834395
28,0.6088632429488982,0.43658968333790943,86.03821656050955
29,0.5881979796621535,0.4435089117870098,85.96178343949045
30,0.5787886007867679,0.5059766923872436,84.30573248407643
31,0.5722845560974545,0.46489249669560573,85.85987261146497
32,0.5714073506268588,0.44043301082238917,86.36942675159236
33,0.5240367702161423,0.4134653357834351,86.80254777070064
34,0.5434695825432286,0.48553143914152935,84.56050955414013
35,0.5335087803277102,0.39302018230281227,87.87261146496816
36,0.5145568907862962,0.375508321131148,88.63694267515923
37,0.5007558465003967,0.3936210540918315,87.1592356687898
38,0.5006260489574587,0.4049937928595194,87.18471337579618
39,0.4777632680806247,0.3891203244466607,87.79617834394904
40,0.4799359756888765,0.4072317957151227,86.5732484076433
41,0.4681882427798377,0.3715038299560547,88.35668789808918
42,0.4491232672725061,0.39192120948942694,87.49044585987261
43,0.46461121090734847,0.38954507196094934,87.4140127388535
44,0.4418717132072256,0.3623827114337828,88.86624203821655
45,0.4321887758043077,0.4012130265828313,87.38853503184713
46,0.44391282143616917,0.360375018018048,88.73885350318471
47,0.43770304352346096,0.3526475702117129,88.6624203821656
48,0.41968567293099684,0.3794385208634705,87.77070063694268
49,0.4067437871538027,0.35408970568238235,89.09554140127389
50,0.40635261270735,0.32471467118437697,89.88535031847134
51,0.4066469511299422,0.3352456708870283,89.4267515923567
52,0.4084439410103692,0.3098263506118844,90.19108280254777
53,0.39006757359914107,0.33811942696934794,89.07006369426752
54,0.40083179013295606,0.3262503185286755,89.60509554140127
55,0.40105998139790816,0.32520806044340134,90.03821656050955
56,0.37690829357715566,0.3107969030374434,90.19108280254777
57,0.37606078807753746,0.3086809860315265,90.1656050955414
58,0.36757211507570864,0.318442066631666,89.63057324840764
59,0.37241549278148495,0.29786349469568674,90.64968152866243
60,0.3536614571707417,0.2992847038478386,90.52229299363057
61,0.36712592268230937,0.30675295885743165,90.26751592356688
62,0.3483585614447642,0.3036018102997687,90.29299363057325
63,0.35432016473225875,0.2835892635147746,91.13375796178345
64,0.33525760697596,0.3000217129181071,90.77707006369427
