epoch,train_loss,val_loss,val_accuracy
1,1.986730466017852,1.7092389695106014,40.99363057324841
2,1.610910019359073,1.49955548778657,49.37579617834395
3,1.414626783615834,1.3380609097019318,56.789808917197455
4,1.256290904573492,1.3470139138160213,55.210191082802545
5,1.1504828720479399,1.1887258445062945,61.32484076433121
6,1.0390708575377594,1.0030101153158373,67.10828025477707
7,0.9184268721052118,0.97446608543396,68.17834394904459
8,0.8518236368089109,0.9580868040361712,69.04458598726114
9,0.7587748669289254,0.870160226860354,72.38216560509554
10,0.6933615191562755,0.8224852411977707,73.07006369426752
11,0.6960634947628588,0.8437038938845357,72.78980891719745
12,0.609115603002342,0.8594116549338063,73.12101910828025
13,0.567109918272173,0.8395396720978522,74.06369426751593
14,0.5206102334164284,0.7973548683427996,75.46496815286625
15,0.4708561865059105,0.8450226312683474,74.29299363057325
16,0.4111298850259265,0.8033690491030293,75.61783439490446
17,0.3448515101461797,0.8118100339366544,76.3312101910828
18,0.3793909392646841,0.8707675924224239,74.1656050955414
19,0.29481872211436966,0.810272160076326,77.88535031847134
20,0.23701489867793546,0.772499575730293,77.5031847133758
21,0.17340563086641803,0.9190679788589478,77.2484076433121
22,0.1299671897715008,1.023619040366142,76.22929936305732
23,0.18209545918413111,0.9643615955306638,76.28025477707007
24,0.05427606288041618,0.9264583222327694,78.87898089171975
25,0.03371953233019323,0.9613450775223393,79.1592356687898
26,0.026523131210155582,1.007810857988173,79.36305732484077
27,0.02148573480017886,1.0440297665134552,79.3375796178344
28,0.017659937453179342,1.0751566271628104,79.21019108280255
29,0.016534858760801522,1.0825487317577485,79.18471337579618
30,0.014615578082943888,1.1104609562504677,79.1592356687898
31,0.012069996735836202,1.1038394147349941,79.1592356687898
32,0.011429961773919294,1.1070186861099736,79.10828025477707
33,0.012791020937289137,1.1093323326879931,79.13375796178345
